date,open,close,high,low,volume
2020-01-02,1811.22,1832.74,1839.41,1797.54,104308809.0
2020-01-03,1836.86,1836.01,1842.56,1821.67,102278947.0
2020-01-06,1825.55,1859.92,1876.46,1824.35,123882597.0
2020-01-07,1866.26,1893.21,1893.21,1866.26,117716464.0
2020-01-08,1881.01,1862.7,1892.58,1858.28,124252640.0
2020-01-09,1884.42,1913.14,1913.78,1884.42,111039941.0
2020-01-10,1917.61,1904.19,1917.83,1894.67,101909878.0
2020-01-13,1905.4,1935.07,1935.07,1893.57,97008284.0
2020-01-14,1941.12,1922.56,1945.77,1922.13,104559052.0
2020-01-15,1920.66,1924.24,1928.69,1902.61,96262132.0
2020-01-16,1924.52,1929.96,1936.03,1917.56,90789901.0
2020-01-17,1935.3,1932.51,1949.04,1928.35,87891982.0
2020-01-20,1940.12,1982.18,1982.18,1935.83,96129782.0
2020-01-21,1979.37,1967.03,1987.66,1959.44,97771047.0
2020-01-22,1958.08,1993.9,2004.39,1928.03,104920752.0
2020-01-23,1973.33,1927.74,1996.55,1904.28,115766356.0
2020-02-03,1769.16,1795.77,1830.81,1769.16,55016176.0
2020-02-04,1786.16,1882.69,1886.8,1786.16,137879858.0
2020-02-05,1908.97,1939.62,1966.26,1901.8,128392844.0
2020-02-06,1934.98,2012.25,2014.88,1918.66,139859248.0
2020-02-07,2014.16,2015.8,2025.32,1976.79,150570021.0
2020-02-10,2019.31,2042.18,2043.68,2007.22,140850193.0
2020-02-11,2044.22,2028.44,2046.81,2015.76,114694176.0
2020-02-12,2024.38,2085.28,2086.94,2022.68,125141580.0
2020-02-13,2080.82,2064.6,2093.37,2052.57,132454668.0
2020-02-14,2063.31,2069.22,2104.01,2049.26,120465864.0
2020-02-17,2089.21,2146.18,2146.18,2089.21,137288265.0
2020-02-18,2149.3,2170.95,2170.95,2134.34,151987308.0
2020-02-19,2168.85,2139.44,2171.95,2137.41,153374702.0
2020-02-20,2151.42,2186.74,2190.5,2140.06,149959190.0
2020-02-21,2191.98,2226.64,2247.42,2189.25,171554382.0
2020-02-24,2223.19,2263.97,2271.7,2213.82,174379828.0
2020-02-25,2218.33,2287.31,2293.46,2171.68,203878173.0
2020-02-26,2248.65,2180.7,2263.07,2173.2,181700143.0
2020-02-27,2200.38,2196.71,2233.76,2163.88,151009506.0
2020-02-28,2114.32,2071.57,2155.97,2068.93,163640946.0
2020-03-02,2110.45,2135.42,2153.22,2082.97,135581757.0
2020-03-03,2190.5,2173.35,2238.73,2151.52,164936782.0
2020-03-04,2159.86,2169.44,2180.43,2122.45,136894653.0
2020-03-05,2206.08,2209.59,2216.82,2176.49,153722439.0
2020-03-06,2178.5,2192.94,2220.36,2175.01,132655706.0
2020-03-09,2151.27,2093.06,2163.73,2091.86,147291766.0
2020-03-10,2083.2,2148.81,2151.45,2052.06,146435946.0
2020-03-11,2157.93,2101.46,2162.6,2100.51,138201955.0
2020-03-12,2070.22,2045.93,2076.01,2025.91,116725612.0
2020-03-13,1937.95,2030.58,2055.33,1937.95,139508390.0
2020-03-16,2034.75,1910.77,2036.73,1902.4,141969967.0
2020-03-17,1941.2,1917.7,1955.62,1847.51,118215892.0
2020-03-18,1941.3,1887.04,1980.79,1887.04,119135600.0
2020-03-19,1898.76,1894.94,1908.69,1838.31,111763653.0
2020-03-20,1923.96,1915.05,1928.88,1878.85,99447957.0
2020-03-23,1856.3,1827.05,1884.45,1819.77,100245520.0
2020-03-24,1869.04,1876.91,1880.86,1817.55,107738326.0
2020-03-25,1924.99,1937.85,1940.07,1915.53,109371605.0
2020-03-26,1922.79,1927.28,1948.63,1914.35,91010077.0
2020-03-27,1955.87,1903.88,1957.7,1902.79,88595916.0
2020-03-30,1875.31,1860.48,1877.5,1833.01,93248637.0
2020-03-31,1876.69,1871.92,1886.27,1862.86,75089026.0
